origin,dest,count
47011,47011,236.3882464117649
48471,48471,236.12534823323415
41051,41051,233.91097002891075
36061,36005,233.6787020747098
31055,31055,230.12479660161597
54011,54011,225.84478592711525
34031,34003,225.10755951175884
6065,6071,224.9881625336303
34031,34013,224.9726676376506
39153,39153,224.08136910059253
20045,20045,221.19628487106442
34027,34027,220.6804683817073
48453,48453,218.58240281187236
51003,51540,218.3951866980561
29510,29189,215.96123119531438
42049,42049,213.5755128800491
22015,22015,212.98928380758397
21151,21151,211.58372178973687
38017,38017,210.2645474241851
48491,48491,204.2525447614806
13215,13215,201.25924694637382
13245,13245,201.22609567436334
27013,27013,200.3078073468404
55009,55009,197.64139913748505
41047,41047,195.0304869765252
48085,48085,194.58965988397784
56021,56021,193.82604952652432
45019,45019,192.2018253353555
48121,48439,191.95670468748418
22057,22057,190.18881546423114
28047,28047,188.92143842606944
6075,6075,185.486489946158
29095,29095,185.12376425218784
54039,54039,184.6067824520971
13089,13089,184.51679706607757
6111,6111,180.77410161454526
17031,17197,180.17029986807103
8031,8031,179.71372497575283
25023,25023,179.47461494682562
12011,12086,179.4493383764727
10001,10001,179.3905478740911
6085,6081,178.9111536123383
6071,6065,178.72369234658927
47183,47183,178.54329322415364
53033,53061,177.41158262176867
6113,6067,176.77475125478782
8123,8123,176.69514093069398
6007,6007,176.6666416828109
12095,12097,175.82822423651785
48113,48139,175.51611082804044
45077,45077,175.09725248380204
12105,12105,173.5885415620844
34021,34023,173.55951687737218
39151,39151,173.18471464902714
1081,1117,172.70445316592168
24037,24037,172.42047059239562
8001,8001,172.35054216168808
34017,34017,172.16178241116344
37135,37183,172.02263261747842
48027,48027,171.78640258942656
6001,6013,167.5473322271669
55079,55079,167.36089701626062
17031,17097,166.22303746522067
24033,24031,163.83781708344162
48121,48113,163.83306464840226
42043,42043,163.73690356332608
1089,1089,162.4356227386964
22033,22033,161.427704390373
48473,48473,159.70727863177342
12086,12011,159.2201484218594
48113,48257,158.2138124026626
36065,36065,157.5668295449908
34039,34039,157.13145800139063
36067,36067,156.0451252686761
19153,19153,155.99494992416953
5007,5007,154.97748894661612
36005,36061,154.60432706345333
26161,26163,154.16321512973582
29189,29189,154.10871525898702
34025,34025,154.01021941514978
17097,17097,152.97737326966202
6037,6065,151.9303283948051
25025,25021,151.78405594836167
11001,24033,151.23705139434597
27123,27163,151.17760184847558
26163,26099,151.17617004071482
28105,28121,150.60484495150797
12069,12069,150.47800939722708
29021,29021,150.00263813293702
48451,48451,149.34530296608008
8067,8067,148.72890563826041
36063,36063,148.1585486886758
48439,48113,147.15356012922467
26065,26125,145.42561154054013
39133,39035,144.12676116621114
12033,12113,143.86368898875153
40109,40027,142.53763581017873
12117,12117,142.3297160802899
17043,17031,141.71511367272575
12081,12081,141.29220497014444
27123,27037,141.25303318549
48245,48245,140.10267045331204
20173,20173,139.83120413838998
5143,5007,139.38675485375322
16001,16001,138.66545471920242
37063,37063,137.21862548051269
1109,1109,136.7701701300558
48121,48085,136.60972406179079
28105,28087,136.15390257553335
42029,42029,134.55904355718494
6097,6097,133.5122351336569
28105,28089,133.43721672602155
1081,1101,133.42650493893046
18089,18089,132.76806165743972
48201,48039,131.55088687258288
1055,1055,131.52475971725096
6061,6061,131.42547117127782
13139,13139,131.227578650691
48201,48339,129.12308513262406
19163,19163,129.05479455112032
36005,36119,127.92559422468749
6029,6029,127.35863681203531
45003,45003,126.5136494238332
48029,48187,125.88714505808167
48473,48201,125.61541291398923
24031,24031,125.390227917305
25017,25025,124.691435612746
26125,26099,124.59215203175788
20155,20155,123.9518994602987
39061,39017,123.77195832473608
48203,48203,123.16205625639414
6085,6001,122.62993577109593
34021,34025,122.3675504519463
49049,49035,122.29092596135851
55133,55133,122.21999871451428
26061,26061,121.5782698679505
26077,26077,121.0844005904222
6083,6083,119.64057862609762
30063,30063,118.634167806496
13057,13057,118.18221651063236
36059,36081,118.10621864591471
11001,24031,117.62213619377366
51810,51810,117.36072011951694
27109,27109,117.09461352896223
24013,24013,116.34868211293232
27053,27123,116.34638633808008
9011,9011,115.64642614436684
28105,28081,115.37924607926655
53075,53075,114.74199487733287
34031,34027,114.68507136678892
24510,24005,113.2045915022312
38035,38035,113.07611168243328
39049,39045,112.47481071708441
34021,34005,112.1188828133387
22015,22017,111.972864050003
42017,42017,111.63640410088587
6037,6111,111.05301871274582
13067,13057,111.02354221599585
48113,48397,110.16295289472082
6065,6037,109.91650703745722
36081,36059,109.47149371307344
19155,19155,109.16147219119301
25025,25009,108.54918708002027
29077,29043,108.44402495945076
4025,4025,108.25567094913843
13217,13217,107.69084057047516
42041,42041,107.35079170701822
28049,28049,107.30040611604737
19013,19013,107.03494716746798
8001,8005,106.96316542052135
28067,28067,106.88765639006182
26147,26147,106.73246921401815
4027,4027,106.724102562861
53033,53053,106.71373390783077
36013,36013,106.69479532234223
1101,1051,106.6487384540212
13245,13073,106.62535980709671
12001,12083,106.552952432195
34021,34035,106.54504602742931
39085,39085,106.50484383526128
1125,1117,105.61170300407221
28137,28137,104.42822262721344
17143,17143,104.09186805238696
13117,13117,104.00844986177168
40027,40109,103.91403768291737
37119,37025,103.48294789692572
51710,51710,103.46542459794749
44009,44009,102.68076454417702
39095,39095,102.63622822754594
39049,39089,102.13442179829643
35045,35045,102.01785883413572
20035,20035,101.40538522907042
42119,42119,100.02611981706484
51760,51087,99.91925932178628
29101,29101,98.00787087776888
36047,36081,97.83748059720652
45083,45083,96.90266321622255
17043,17197,96.7110886243284
51121,51121,96.38823773790286
6053,6053,95.9680667615499
39159,39159,95.8261354898958
51760,51041,95.51403034041238
27123,27003,94.19459184052836
13121,13067,94.19381921944913
48201,48167,94.02914675396023
12115,12115,93.71962032298323
42095,42095,93.69015258568894
1081,1089,93.68559173990968
39009,39049,92.34060871375651
54055,54055,91.87900937466894
6073,6065,91.767079020806
37119,37179,91.71105650575574
27145,27145,91.59276297093477
25009,25009,91.06743861062974
28071,47157,91.04079450702801
36061,36059,91.0054674128856
28071,28033,90.82808237032934
36003,36003,90.5932619505703
26147,26099,90.12942959613936
13135,13135,89.97889009100236
36111,36111,89.88824981860245
13067,13121,89.77529643730848
6071,6037,88.87386339555651
37135,37063,87.69478125746227
25015,25013,87.56788154719317
42101,42091,87.49854880356216
28105,28049,87.3905330414389
17031,17089,87.15222951989445
12095,12069,87.1178052203632
27053,27037,86.83646200130372
53011,53011,86.59102682512959
39061,39165,86.40683883047615
17119,17119,86.32639268080393
26065,26037,86.20396303994814
35001,35001,86.16171641503824
39113,39057,85.79943984710906
39035,39085,85.53920441269003
25021,25021,85.32541296292773
45051,45051,85.15471448030084
34013,34003,84.99236236311499
8001,8031,84.8441885183825
6059,6065,84.80202804933023
17163,17163,84.07007166592348
37021,37021,83.09838100253867
11001,51059,82.9849427133986
20091,29095,82.43223564151953
51153,51153,82.32550428140627
24033,11001,81.87499988965274
48157,48157,81.49646577247609
26081,26139,81.46737716723972
39035,39153,81.20110316779865
1081,1097,81.18553749511051
48039,48039,81.12434415558401
12111,12111,80.90261304381816
40109,40017,80.21104369949579
27037,27037,79.96492231585195
6065,6059,79.25558665332444
39017,39017,79.08060938022902
12011,12099,78.89486233812401
36061,36085,78.47027906400332
39101,39101,78.45241240949076
34013,34039,78.42530139755836
12095,12009,78.42250001345576
18097,18057,78.04805706568665
53053,53067,77.46759667056864
55033,55033,77.41713000726239
1081,1003,77.20403873565596
5131,5131,76.68490034961309
26065,26163,76.55447380933603
42045,42045,76.30340849980252
25017,25021,76.20406307295434
36047,36061,75.96150346885544
26161,26093,75.58990809070569
26161,26125,75.43288709342544
28105,47157,74.90290985082578
