origin,dest,count
20091,20209,273.07909504400646
47149,47149,272.77542024636347
34017,34017,271.3823751985291
45051,45051,269.64955001530143
6061,6067,268.748539905773
36061,36005,267.54272399682867
42011,42011,265.929264181389
17089,17089,265.4105751889479
22071,22071,264.0373516827364
47163,47163,261.97764954895086
29099,29099,261.7799527475221
48039,48039,260.34013343713855
45041,45041,260.32002454354506
27109,27109,259.77212319252783
27003,27003,259.18584770137505
39085,39085,259.077996339777
8013,8013,257.99901069837347
42069,42069,257.9232225408021
1081,1081,257.7930706695484
40027,40109,257.23892246003203
25017,25027,256.92894861255866
6077,6077,255.091423237362
28047,28047,255.08681777450025
39095,39095,249.75283452040867
6071,6065,248.85708109199192
26125,26163,248.65033486289204
28121,28049,247.7695186873076
48071,48201,247.7250771016234
51059,51059,247.40739277125908
37051,37051,246.5938642958548
37119,37179,244.29576718728916
6037,6071,243.3107071765668
37035,37035,240.87956114271552
12115,12115,239.72046730668927
5031,5031,239.4903089059994
45007,45007,239.25353574135968
22073,22073,239.14621318143531
39049,39041,236.76852982889457
26099,26125,235.6464495963329
48439,48121,235.5865343242272
12011,12086,235.4024191868954
29189,29099,234.70787590985356
12095,12117,234.60922033771962
55059,55059,234.45118733650762
42077,42077,233.73735590901816
6097,6097,232.51059930584321
26145,26049,232.1729703845488
48329,48329,231.96199238288426
53033,53061,230.46259097741662
1069,1069,229.02264683120762
24037,24037,228.65203244563682
49053,49053,227.84080884472888
21093,21093,225.789589730324
48231,48231,224.6045494597881
34015,34015,224.32564605310918
53035,53035,224.3106257294661
18063,18063,224.0941140671916
13139,13139,224.0833267481211
55133,55079,223.9838601907123
17043,17197,219.43549521243617
47011,47011,218.46233855289702
37021,37021,217.20755534536931
48085,48113,216.34098074468255
48439,48367,215.3740354337363
47187,47187,214.26677077304612
4013,4021,212.3851483787793
37063,37063,211.55143079709146
1115,1115,210.35164333135762
13067,13223,209.2821443561285
13223,13223,207.85381017316465
17097,17031,207.4450600518518
37097,37097,206.79926747503131
49011,49011,206.35995979976965
53033,53053,206.11488676413143
22051,22071,205.91443249440633
1043,1043,205.53767600175712
29189,29510,205.0355780704283
5119,5125,205.02863093574922
37119,45091,204.5394414385159
