origin,dest,count
48309,48309,278.1093790576593
12086,12011,278.0243009623682
8031,8031,277.488438543492
39095,39095,277.2797580233904
51087,51087,273.9882833161438
36001,36001,270.8630329254906
48453,48491,270.266607525376
36059,36081,269.81665323418787
49005,49005,268.18434331187456
26077,26077,267.9680643787283
6077,6077,266.92267934671645
17089,17089,263.4567425880694
48201,48339,256.5826953229059
26099,26099,255.94159439670474
36061,36059,253.59237319378857
48355,48355,252.5578096953534
12001,12001,251.0449926357703
19163,19163,250.3349181186594
34001,34001,249.7111678128233
48441,48441,248.35159136257732
17043,17031,248.1235205153597
47187,47187,247.7175527298507
17031,17043,247.6747519226784
31055,31055,247.3966630381101
36087,36087,245.8821457572044
36081,36047,245.59642809454442
13089,13089,243.96462164123676
49049,49049,243.1493983088684
21067,21067,241.5654523159853
12081,12081,238.87818618709287
35001,35001,238.61821558707746
37051,37051,237.5596342303579
9003,9003,236.73538276068402
1073,1117,236.55879979234425
47065,47065,233.14523599882577
24033,24033,233.07877696742057
12105,12105,232.67065054643848
13057,13057,232.07013305740819
1125,1125,229.7734218281808
36059,36103,228.71841618590958
4019,4019,228.63015636702733
41029,41029,224.2345261265381
36047,36081,223.66244478376103
55025,55025,223.3449186435788
48491,48491,223.3279824016096
5031,5031,222.813329402713
13139,13139,221.949711967286
36055,36055,221.01455719589023
25009,25009,218.20600732711202
6095,6095,218.13809563586457
53063,53063,217.69784390182147
12073,12073,217.25929766443292
39151,39151,216.78172368564069
6053,6053,216.51340960844158
42045,42045,216.13299792209025
12011,12086,212.11226171356228
19113,19113,211.3797636803352
12083,12083,208.98489490197926
42077,42077,207.05114714708773
37067,37067,204.80218298767795
51041,51041,203.56531383415958
48121,48121,202.7178860671724
45079,45079,202.3615809620911
8005,8005,201.8449388589036
41047,41047,201.81036136004502
48113,48085,200.11589495122294
41067,41067,199.2398155600694
8069,8069,198.6144090607098
26161,26161,198.2874203704568
5145,5145,195.86587140751183
30111,30111,195.7608307130982
34021,34021,195.29155085753857
6061,6061,195.10816811309985
25013,25013,194.68623605900032
34005,34005,193.75516351975395
1103,1103,192.70402106932832
6037,6071,191.83217900686543
12021,12021,190.7386864498056
22073,22073,189.2602958883239
39153,39153,189.20165967361038
28047,28047,188.94544674107843
46099,46099,188.49216102009788
36061,34017,188.32192610703225
48303,48303,188.182871504265
13117,13117,187.79267575295864
33011,33011,187.60203129847446
36081,36061,187.55956215247642
28081,28081,186.7981488280884
42125,42125,186.56969833851002
39099,39099,185.6820980012804
49011,49011,184.3108515832607
22103,22103,183.42281809925663
48181,48181,183.35643495846054
29097,29097,183.22381071382253
15009,15009,183.02347459654132
12069,12069,182.5587799827949
55009,55009,181.03850983956787
12117,12095,180.2550518943605
36061,36119,179.5131321185104
6081,6075,178.8027367101603
18163,18163,178.65583503191863
1101,1101,175.94732735415934
36061,36085,175.86543769154545
29095,20091,175.6882273652713
25027,25027,175.5036835252861
48167,48167,173.87245365711223
39113,39113,173.60252383560658
17143,17143,173.32478789850342
22019,22019,172.60689170423043
36061,34003,172.10132748499652
42071,42071,171.22274225918238
54033,54033,170.81868529610037
48201,48167,170.78581264633067
26125,26163,170.71644532908869
48157,48201,168.61684190449097
36067,36067,167.5615254297458
42011,42011,166.16491701485154
17097,17097,165.74294645793302
17031,17097,165.13172781270427
6071,6065,165.11743219434925
17167,17167,164.4574910014739
36081,36059,163.87104544142832
2020,2020,163.17164691191516
48245,48245,163.14236609304717
48085,48121,162.12003845178597
37035,37035,161.8991230065017
45083,45083,161.15478615102967
48113,48439,160.63227854812396
42069,42069,158.34334129149858
20177,20177,157.28540469583484
6059,6065,157.0911069800748
48039,48039,156.573641571464
55079,55079,156.40234926680853
18157,18157,156.39761490088267
47141,47141,154.95596915428862
48113,48121,154.77296607834023
12097,12097,153.57209987699966
37119,45091,150.96126431630586
29047,29047,150.3845743970395
48329,48329,148.97943627135842
51690,51089,148.30857953392226
1117,1117,147.74114117736212
22071,22071,147.34328817458743
34003,34031,147.3112201361333
6071,6037,147.28831534073024
13115,13115,147.02903396584446
42063,42063,146.72628516726544
40019,40019,146.48565005660151
24021,24021,146.36303763522025
48041,48041,146.16139214930882
1003,1003,146.128602031315
53015,53015,144.13093939454828
6107,6107,144.02165635825992
34035,34035,143.90879297300643
17119,17119,143.57479381814048
37097,37097,143.52674442456654
8035,8035,142.86311842754978
33015,33015,142.19524695288504
36061,36103,141.01831433607154
26065,26065,140.75079733394284
8001,8001,140.74211238758014
18141,18141,140.30698594906562
37191,37191,140.14398865995562
36047,36061,139.86316789609606
17043,17197,139.83455979744647
55101,55101,139.6746449776345
49053,49053,139.2084977461057
54039,54039,139.13840536455893
37071,37071,139.08673480031132
13245,13245,138.30043709419985
25025,25017,137.8801488216966
6037,6111,137.63847751484636
45051,45051,134.93339772368478
5143,5143,134.61357943546795
54011,54011,133.8423905735743
47021,47021,133.75094138851378
28067,28067,133.50432027344092
45063,45079,133.20268014995244
39141,39141,132.75679528255355
21227,21227,132.5892362518365
48485,48485,132.58413344248254
22051,22071,131.99432199556705
1043,1043,131.97989938540022
36103,36059,129.12025466150902
13215,13215,128.97623522168877
55133,55079,128.9165216183583
48085,48113,128.81687755097366
35013,35013,128.6253440830337
18097,18057,127.8255458775115
8123,8123,127.770385004189
27123,27123,127.30167702310727
18167,18167,126.14248580337528
