origin,dest,count
37129,37159,0.23004778497540745
49011,56041,0.2300367698715609
18167,18089,0.23003521396205126
39041,39135,0.2300068220037602
39041,39123,0.2300068220037602
39041,24005,0.2300068220037602
39041,13089,0.2300068220037602
39041,42019,0.2300068220037602
39041,18097,0.2300068220037602
39041,25017,0.2300068220037602
40039,40089,0.22989771033614734
36071,36027,0.22979634132362786
31119,31055,0.2297534640240237
31119,31045,0.2297534640240237
12103,37039,0.2297154546568281
12103,39061,0.2297154546568281
12103,18003,0.2297154546568281
12103,42089,0.2297154546568281
12103,1045,0.2297154546568281
12103,12031,0.2297154546568281
12103,13073,0.2297154546568281
12103,12119,0.2297154546568281
12103,20091,0.2297154546568281
12103,47093,0.2297154546568281
12103,1073,0.2297154546568281
12103,34021,0.2297154546568281
12103,12021,0.2297154546568281
12103,12091,0.2297154546568281
12103,37035,0.2297154546568281
12103,25001,0.2297154546568281
12103,17119,0.2297154546568281
12103,34013,0.2297154546568281
12103,25025,0.2297154546568281
12103,4013,0.2297154546568281
12103,17197,0.2297154546568281
53077,53073,0.22971336961279976
13111,13313,0.2296225587705953
48397,48041,0.2296132093552849
48397,48147,0.2296132093552849
48397,48159,0.2296132093552849
48397,48491,0.2296132093552849
48397,48453,0.2296132093552849
42091,36119,0.22960093012342056
42091,13121,0.22960093012342056
42091,42097,0.22960093012342056
42091,34035,0.22960093012342056
42091,42049,0.22960093012342056
42091,25025,0.22960093012342056
42091,51107,0.22960093012342056
42091,24025,0.22960093012342056
42091,24005,0.22960093012342056
42091,36081,0.22960093012342056
42091,19057,0.22960093012342056
42091,42035,0.22960093012342056
37139,37183,0.22957264046145884
37139,37015,0.22957264046145884
37139,51700,0.22957264046145884
36067,25013,0.2295659270901238
36067,44007,0.2295659270901238
41003,53015,0.22953609504882036
41003,6097,0.22953609504882036
41003,41065,0.22953609504882036
41003,41015,0.22953609504882036
41003,53061,0.22953609504882036
41003,49035,0.22953609504882036
41003,53039,0.22953609504882036
41003,6079,0.22953609504882036
54007,54097,0.229502310276348
54007,54049,0.229502310276348
54007,54041,0.229502310276348
54007,54001,0.229502310276348
26161,8059,0.2294838771136722
26161,40027,0.2294838771136722
26161,34039,0.2294838771136722
26161,36055,0.2294838771136722
26161,36085,0.2294838771136722
26161,12081,0.2294838771136722
26161,12057,0.2294838771136722
26161,6017,0.2294838771136722
26161,55139,0.2294838771136722
26161,24510,0.2294838771136722
26161,6013,0.2294838771136722
26161,39009,0.2294838771136722
26161,48485,0.2294838771136722
26161,39025,0.2294838771136722
26161,45045,0.2294838771136722
26161,39143,0.2294838771136722
26161,1125,0.2294838771136722
26161,42079,0.2294838771136722
26161,42043,0.2294838771136722
26161,40119,0.2294838771136722
26161,39089,0.2294838771136722
26161,40071,0.2294838771136722
26161,12001,0.2294838771136722
26161,6053,0.2294838771136722
26161,24005,0.2294838771136722
26161,12086,0.2294838771136722
26161,4003,0.2294838771136722
26161,18063,0.2294838771136722
26161,26035,0.2294838771136722
26161,26103,0.2294838771136722
26161,26107,0.2294838771136722
26161,26117,0.2294838771136722
26161,26121,0.2294838771136722
26161,26127,0.2294838771136722
26161,18157,0.2294838771136722
26161,18043,0.2294838771136722
26161,19103,0.2294838771136722
26161,27163,0.2294838771136722
26161,21111,0.2294838771136722
26161,29101,0.2294838771136722
26161,17133,0.2294838771136722
26161,25027,0.2294838771136722
26161,17111,0.2294838771136722
26161,29183,0.2294838771136722
26161,39109,0.2294838771136722
26161,33015,0.2294838771136722
26161,34021,0.2294838771136722
26161,13117,0.2294838771136722
26161,39133,0.2294838771136722
26145,18151,0.22944594418670355
13077,1069,0.22942835487640065
13077,12061,0.22942835487640065
13077,13219,0.22942835487640065
13077,37071,0.22942835487640065
24021,42041,0.2294110567182076
48347,48277,0.22938675673782816
48347,48099,0.22938675673782816
48347,22085,0.22938675673782816
48347,40051,0.22938675673782816
48347,48217,0.22938675673782816
48347,48221,0.22938675673782816
48347,29095,0.22938675673782816
48347,48473,0.22938675673782816
48347,48259,0.22938675673782816
48347,48351,0.22938675673782816
48347,48255,0.22938675673782816
1073,26005,0.2292201075591793
1073,12065,0.2292201075591793
1073,5007,0.2292201075591793
1073,17179,0.2292201075591793
21083,47131,0.2291908171768142
27145,31055,0.2291384884612449
27145,27173,0.2291384884612449
27145,55095,0.2291384884612449
27145,27161,0.2291384884612449
27013,27171,0.2290491101178336
27013,27137,0.2290491101178336
27013,27083,0.2290491101178336
27013,27025,0.2290491101178336
37179,37025,0.2290069332199436
21103,51153,0.22899479976941015
21103,48403,0.22899479976941015
51678,37101,0.2289416715928542
51678,48121,0.2289416715928542
51678,12109,0.2289416715928542
51678,51550,0.2289416715928542
51678,51003,0.2289416715928542
51678,51009,0.2289416715928542
51678,51017,0.2289416715928542
51678,51199,0.2289416715928542
51678,51153,0.2289416715928542
51678,51121,0.2289416715928542
51678,51087,0.2289416715928542
51678,48113,0.2289416715928542
51678,51650,0.2289416715928542
51678,37179,0.2289416715928542
51678,47189,0.2289416715928542
51678,47065,0.2289416715928542
51678,44001,0.2289416715928542
51678,48085,0.2289416715928542
47055,47143,0.2289073700270829
47055,47071,0.2289073700270829
47055,47003,0.2289073700270829
47055,1055,0.2289073700270829
36027,24510,0.2288806333903007
36027,6059,0.2288806333903007
36027,34005,0.2288806333903007
37001,51107,0.2288384980805376
37001,37025,0.2288384980805376
37001,13067,0.2288384980805376
6089,6017,0.2287226554739698
37071,37021,0.2286770365267419
37071,37183,0.2286770365267419
41011,41067,0.22866043737173905
36095,36033,0.22865177704246595
36095,12031,0.22865177704246595
36095,48257,0.22865177704246595
36095,36029,0.22865177704246595
36095,36065,0.22865177704246595
36095,36083,0.22865177704246595
36095,36103,0.22865177704246595
15003,6093,0.2286076483469032
15003,24003,0.2286076483469032
15003,6023,0.2286076483469032
15003,22063,0.2286076483469032
15003,51595,0.2286076483469032
15003,16005,0.2286076483469032
15003,13053,0.2286076483469032
15003,51199,0.2286076483469032
15003,6017,0.2286076483469032
15003,6089,0.2286076483469032
15003,12083,0.2286076483469032
15003,49043,0.2286076483469032
15003,12086,0.2286076483469032
15003,13089,0.2286076483469032
15003,42011,0.2286076483469032
15003,48491,0.2286076483469032
15003,48497,0.2286076483469032
15003,42003,0.2286076483469032
15003,24043,0.2286076483469032
15003,13117,0.2286076483469032
15003,24027,0.2286076483469032
15003,6005,0.2286076483469032
15003,40087,0.2286076483469032
15003,37085,0.2286076483469032
15003,13185,0.2286076483469032
15003,51193,0.2286076483469032
15003,12085,0.2286076483469032
15003,24017,0.2286076483469032
15003,8077,0.2286076483469032
15003,6069,0.2286076483469032
15003,6057,0.2286076483469032
15003,53049,0.2286076483469032
15003,41043,0.2286076483469032
15003,18157,0.2286076483469032
15003,17153,0.2286076483469032
15003,17161,0.2286076483469032
15003,17163,0.2286076483469032
15003,41013,0.2286076483469032
15003,18037,0.2286076483469032
15003,18027,0.2286076483469032
15003,8014,0.2286076483469032
15003,18011,0.2286076483469032
15003,40017,0.2286076483469032
15003,41017,0.2286076483469032
15003,40039,0.2286076483469032
15003,53029,0.2286076483469032
15003,18003,0.2286076483469032
15003,12081,0.2286076483469032
15003,39113,0.2286076483469032
15003,20173,0.2286076483469032
15003,17141,0.2286076483469032
15003,8001,0.2286076483469032
15003,12101,0.2286076483469032
15003,6061,0.2286076483469032
15003,40043,0.2286076483469032
15003,55059,0.2286076483469032
15003,17201,0.2286076483469032
15003,51147,0.2286076483469032
15003,41003,0.2286076483469032
15003,55035,0.2286076483469032
15003,17001,0.2286076483469032
15003,39017,0.2286076483469032
15003,12111,0.2286076483469032
15003,39025,0.2286076483469032
15003,19155,0.2286076483469032
15003,12117,0.2286076483469032
15003,39131,0.2286076483469032
15003,47107,0.2286076483469032
15003,26055,0.2286076483469032
15003,4003,0.2286076483469032
15003,26045,0.2286076483469032
15003,45079,0.2286076483469032
15003,4005,0.2286076483469032
15003,48221,0.2286076483469032
15003,26057,0.2286076483469032
15003,4009,0.2286076483469032
15003,2090,0.2286076483469032
15003,26099,0.2286076483469032
15003,34027,0.2286076483469032
15003,34029,0.2286076483469032
15003,48167,0.2286076483469032
15003,4027,0.2286076483469032
15003,27109,0.2286076483469032
15003,47065,0.2286076483469032
15003,48139,0.2286076483469032
15003,27163,0.2286076483469032
15003,28087,0.2286076483469032
15003,1083,0.2286076483469032
15003,26161,0.2286076483469032
15003,48091,0.2286076483469032
15003,45047,0.2286076483469032
15003,31109,0.2286076483469032
15003,45059,0.2286076483469032
15003,34039,0.2286076483469032
15003,47113,0.2286076483469032
15003,30089,0.2286076483469032
15003,25017,0.2286076483469032
15003,2110,0.2286076483469032
15003,29183,0.2286076483469032
15003,5143,0.2286076483469032
15003,31055,0.2286076483469032
15003,44007,0.2286076483469032
15003,48453,0.2286076483469032
15003,44005,0.2286076483469032
15003,47077,0.2286076483469032
15003,36005,0.2286076483469032
15003,31019,0.2286076483469032
28071,12086,0.22845828239517024
28071,47115,0.22845828239517024
28071,22005,0.22845828239517024
28071,28041,0.22845828239517024
28071,51087,0.22845828239517024
28071,24003,0.22845828239517024
28071,48259,0.22845828239517024
9001,5051,0.22839665562891134
36115,36119,0.22837779708884
21037,48439,0.2283576041202132
21037,18157,0.2283576041202132
21037,42003,0.2283576041202132
21037,12097,0.2283576041202132
21037,40027,0.2283576041202132
21037,18029,0.2283576041202132
21037,21185,0.2283576041202132
21037,18091,0.2283576041202132
21037,51153,0.2283576041202132
21037,21151,0.2283576041202132
21037,39035,0.2283576041202132
21037,21239,0.2283576041202132
21037,37183,0.2283576041202132
21037,21067,0.2283576041202132
12083,13117,0.22835754048561235
12083,8059,0.22835754048561235
12083,1073,0.22835754048561235
12083,12041,0.22835754048561235
12083,12029,0.22835754048561235
12083,12051,0.22835754048561235
12083,12007,0.22835754048561235
12083,12005,0.22835754048561235
12083,12061,0.22835754048561235
12083,12121,0.22835754048561235
12083,25013,0.22835754048561235
12083,13275,0.22835754048561235
12083,19057,0.22835754048561235
12083,8041,0.22835754048561235
12083,13123,0.22835754048561235
12083,45045,0.22835754048561235
12083,26037,0.22835754048561235
12083,37071,0.22835754048561235
12083,35061,0.22835754048561235
12083,47011,0.22835754048561235
12083,39173,0.22835754048561235
12083,36061,0.22835754048561235
12083,12035,0.22835754048561235
12083,36103,0.22835754048561235
12083,40085,0.22835754048561235
12083,45087,0.22835754048561235
12083,37193,0.22835754048561235
12083,48303,0.22835754048561235
12083,37051,0.22835754048561235
9009,42003,0.22831683570812494
9009,24043,0.22831683570812494
9009,34001,0.22831683570812494
9009,42079,0.22831683570812494
12031,48439,0.22830143074490197
12031,6061,0.22830143074490197
50011,25009,0.2282904049768331
50011,50015,0.2282904049768331
50011,33011,0.2282904049768331
48167,40109,0.2280711453178632
48167,6037,0.2280711453178632
48167,48293,0.2280711453178632
19123,19127,0.2279960857620529
19123,19139,0.2279960857620529
19123,17103,0.2279960857620529
19123,29021,0.2279960857620529
13153,13263,0.2279716856686752
42041,10003,0.2279483093911131
42041,9003,0.2279483093911131
37101,12057,0.2279190676747875
37101,45091,0.2279190676747875
37101,24043,0.2279190676747875
27137,12031,0.2278584599524164
8001,46103,0.2278226209087991
8001,8015,0.2278226209087991
8001,48453,0.2278226209087991
20209,5131,0.2278155372936297
20209,20003,0.2278155372936297
5093,29031,0.22780921788425024
12099,9013,0.2277516851761104
12099,27127,0.2277516851761104
12099,51059,0.2277516851761104
48041,31153,0.2277504877403201
48041,13085,0.2277504877403201
25021,34027,0.22763199437045986
1081,6059,0.227631758588914
1055,13055,0.22757187652619895
36087,17031,0.2275405353898884
17141,17015,0.22747905077026764
17141,36051,0.22747905077026764
17141,26049,0.22747905077026764
55127,17007,0.22739916566855564
55127,26049,0.22739916566855564
23009,48329,0.22729222657135095
23009,12105,0.22729222657135095
23009,42075,0.22729222657135095
12086,47093,0.22725937546490196
12086,22103,0.22725937546490196
12086,45013,0.22725937546490196
12086,12131,0.22725937546490196
12086,13053,0.22725937546490196
12086,26021,0.22725937546490196
12086,13157,0.22725937546490196
12086,48085,0.22725937546490196
12086,51041,0.22725937546490196
12086,12113,0.22725937546490196
12086,1097,0.22725937546490196
55065,55133,0.22724465744005634
55065,17085,0.22724465744005634
17161,55043,0.2272342537338
31055,17043,0.2272098624772107
47149,12009,0.22720134220433505
47149,12033,0.22720134220433505
47149,12085,0.22720134220433505
47149,6073,0.22720134220433505
47149,1003,0.22720134220433505
47149,1043,0.22720134220433505
47149,28003,0.22720134220433505
47149,47105,0.22720134220433505
47149,13151,0.22720134220433505
47149,39093,0.22720134220433505
47149,47023,0.22720134220433505
47149,37119,0.22720134220433505
47149,47059,0.22720134220433505
47149,47175,0.22720134220433505
47149,53053,0.22720134220433505
47149,26125,0.22720134220433505
47149,22015,0.22720134220433505
47149,13047,0.22720134220433505
47149,21009,0.22720134220433505
47149,17031,0.22720134220433505
47149,21113,0.22720134220433505
47149,39049,0.22720134220433505
47149,13083,0.22720134220433505
47149,13097,0.22720134220433505
26065,39103,0.22718321657499416
26065,9001,0.22718321657499416
26065,26133,0.22718321657499416
26065,6111,0.22718321657499416
26065,26103,0.22718321657499416
26065,17111,0.22718321657499416
26065,55079,0.22718321657499416
26065,49035,0.22718321657499416
26065,18067,0.22718321657499416
26065,39095,0.22718321657499416
26065,36103,0.22718321657499416
26065,48113,0.22718321657499416
26065,45013,0.22718321657499416
26065,42079,0.22718321657499416
26065,26029,0.22718321657499416
26065,42027,0.22718321657499416
26065,37119,0.22718321657499416
26065,42003,0.22718321657499416
26065,39165,0.22718321657499416
26065,18141,0.22718321657499416
26065,27015,0.22718321657499416
26065,26127,0.22718321657499416
26065,26063,0.22718321657499416
31019,20065,0.2271801865177515
12085,12119,0.2271759281827917
12085,51041,0.2271759281827917
12085,37067,0.2271759281827917
12085,12031,0.2271759281827917
12085,12117,0.2271759281827917
26147,26065,0.22716550058184476
4011,35029,0.2271259683392583
1097,28105,0.22709338160582235
1097,1043,0.22709338160582235
1097,6087,0.22709338160582235
1097,37057,0.22709338160582235
25001,27123,0.2270852192457196
48121,48077,0.2270759278057334
48121,48111,0.2270759278057334
51107,24005,0.2270372455672291
51107,54027,0.2270372455672291
4025,34039,0.2270309378261048
4025,26161,0.2270309378261048
4025,4012,0.2270309378261048
17037,17143,0.22699793216139824
12115,44007,0.2269961189680476
12115,18003,0.2269961189680476
12115,26115,0.2269961189680476
12115,42095,0.2269961189680476
12115,48201,0.2269961189680476
12115,10003,0.2269961189680476
12115,9007,0.2269961189680476
51003,51810,0.2269529740948555
19103,29047,0.2269022972138841
19103,19149,0.2269022972138841
17167,17075,0.2268714605533617
17167,17087,0.2268714605533617
17167,53033,0.2268714605533617
35001,48179,0.22686949146799545
35001,48203,0.22686949146799545
35001,35019,0.22686949146799545
12081,26139,0.2268474407748615
12081,36119,0.2268474407748615
51085,51099,0.2268473045435257
51085,24017,0.2268473045435257
51085,37045,0.2268473045435257
51085,51109,0.2268473045435257
17183,39165,0.226803880049657
17183,19013,0.226803880049657
17183,29027,0.226803880049657
17183,18095,0.226803880049657
17183,29127,0.226803880049657
17183,39149,0.226803880049657
17183,39023,0.226803880049657
20173,48085,0.22677775498214944
20173,40027,0.22677775498214944
20173,29047,0.22677775498214944
19153,19139,0.22677671953843925
19153,46083,0.22677671953843925
19153,28033,0.22677671953843925
19153,31141,0.22677671953843925
28047,22071,0.2267017523884721
40065,48121,0.2266675200207817
40065,40143,0.2266675200207817
40065,48113,0.2266675200207817
40065,40039,0.2266675200207817
40065,40131,0.2266675200207817
4003,4023,0.2266554957516203
54033,54061,0.2266396904443612
51680,51153,0.2266195768192392
53041,41005,0.2265229136304109
42013,42129,0.2264621459061966
42013,42071,0.2264621459061966
42013,42065,0.2264621459061966
8005,6085,0.22642965770230894
8005,8077,0.22642965770230894
8005,19057,0.22642965770230894
42017,45015,0.2264229054908325
42017,49043,0.2264229054908325
42017,13121,0.2264229054908325
51199,17031,0.226372190089749
51199,24031,0.226372190089749
51199,37183,0.226372190089749
51199,24033,0.226372190089749
51199,34005,0.226372190089749
51199,34003,0.226372190089749
27059,55095,0.22631035634401445
54079,45079,0.22629011141320984
1083,1033,0.2262149970081817
39017,39015,0.2261996636180077
53037,53029,0.22615727351264586
53037,41067,0.22615727351264586
53037,27037,0.22615727351264586
53037,6037,0.22615727351264586
40109,12011,0.2260474341384057
40109,8125,0.2260474341384057
40109,13117,0.2260474341384057
40109,11001,0.2260474341384057
40109,6059,0.2260474341384057
40109,6073,0.2260474341384057
40109,48175,0.2260474341384057
40109,48027,0.2260474341384057
40109,20209,0.2260474341384057
40109,48135,0.2260474341384057
40109,45045,0.2260474341384057
40109,29043,0.2260474341384057
40109,48483,0.2260474341384057
40109,48357,0.2260474341384057
40109,32003,0.2260474341384057
40109,21185,0.2260474341384057
40109,48179,0.2260474341384057
40109,35043,0.2260474341384057
40109,48329,0.2260474341384057
40109,48097,0.2260474341384057
40109,40023,0.2260474341384057
40109,20035,0.2260474341384057
40109,48183,0.2260474341384057
40109,40095,0.2260474341384057
40109,40115,0.2260474341384057
40109,48189,0.2260474341384057
34001,24510,0.22601057601171104
34001,36047,0.22601057601171104
36005,23031,0.22599738590171944
6097,48113,0.2259598055774177
6097,36103,0.2259598055774177
6097,22051,0.2259598055774177
18003,18159,0.22586681806446346
48209,48469,0.2258404395664293
29001,29077,0.2258112763549541
29001,18081,0.2258112763549541
29201,29133,0.2258025041477053
42089,42011,0.2256080524168893
27075,27145,0.22557281472767776
48029,48307,0.2255500994885944
48029,41059,0.2255500994885944
48029,26015,0.2255500994885944
48029,13051,0.2255500994885944
54003,12009,0.2254785228211735
54003,24003,0.2254785228211735
54003,51171,0.2254785228211735
54003,51153,0.2254785228211735
54003,54061,0.2254785228211735
34033,10003,0.2254024291075899
34033,42029,0.2254024291075899
6013,6083,0.22539264728857997
6013,51059,0.22539264728857997
6013,22033,0.22539264728857997
6013,15001,0.22539264728857997
6013,6115,0.22539264728857997
6013,6109,0.22539264728857997
6013,41005,0.22539264728857997
6013,6071,0.22539264728857997
5051,5069,0.2253010030791268
5051,48037,0.2253010030791268
17097,55089,0.22528546722413714
40131,29081,0.2252805358080403
13067,1051,0.2252077889253149
13067,12069,0.2252077889253149
13067,1111,0.2252077889253149
13089,37039,0.2252004107711032
13089,21067,0.2252004107711032
13089,37063,0.2252004107711032
13089,42107,0.2252004107711032
13089,45013,0.2252004107711032
13089,24027,0.2252004107711032
13089,22103,0.2252004107711032
13089,37001,0.2252004107711032
13089,21111,0.2252004107711032
13089,13105,0.2252004107711032
13089,13295,0.2252004107711032
13089,13145,0.2252004107711032
13089,4013,0.2252004107711032
13089,12127,0.2252004107711032
13089,1121,0.2252004107711032
13089,12113,0.2252004107711032
13089,6073,0.2252004107711032
13089,12019,0.2252004107711032
13089,13149,0.2252004107711032
13089,5119,0.2252004107711032
13089,1115,0.2252004107711032
13089,42091,0.2252004107711032
13089,13185,0.2252004107711032
13089,12021,0.2252004107711032
13089,12033,0.2252004107711032
13089,13231,0.2252004107711032
13089,47157,0.2252004107711032
24025,24029,0.22512750970064124
24025,42129,0.22512750970064124
41005,16055,0.2251244338995044
8059,48439,0.22509539581525986
51191,51121,0.22501596001340848
51191,24037,0.22501596001340848
29077,12009,0.2250146465855605
29077,8041,0.2250146465855605
29077,20011,0.2250146465855605
29077,12071,0.2250146465855605
29077,17197,0.2250146465855605
29077,18089,0.2250146465855605
29077,19053,0.2250146465855605
29077,36091,0.2250146465855605
29077,22019,0.2250146465855605
29077,27067,0.2250146465855605
29077,29041,0.2250146465855605
13185,12089,0.22498450680677007
13185,12086,0.22498450680677007
13185,12101,0.22498450680677007
13185,12103,0.22498450680677007
13185,12017,0.22498450680677007
13185,12105,0.22498450680677007
13185,13215,0.22498450680677007
13185,12117,0.22498450680677007
13185,12127,0.22498450680677007
30111,56001,0.22498315227787527
30111,38089,0.22498315227787527
30111,38061,0.22498315227787527
54049,54039,0.22495748270470547
54049,54103,0.22495748270470547
54049,54001,0.22495748270470547
54049,42003,0.22495748270470547
37129,37057,0.22493561197595385
12017,12033,0.2248939497651154
26103,55139,0.2248891198991925
26103,26077,0.2248891198991925
26103,26163,0.2248891198991925
26103,26005,0.2248891198991925
8015,40143,0.22487681275667976
8015,8067,0.22487681275667976
41039,36119,0.22487367903114366
41039,34013,0.22487367903114366
42037,42091,0.22474273860368651
48265,48439,0.22471066624427055
48265,48137,0.22471066624427055
48265,48167,0.22471066624427055
9011,48121,0.22469977703998656
9011,11001,0.22469977703998656
9011,34019,0.22469977703998656
9011,45019,0.22469977703998656
9011,13117,0.22469977703998656
9011,36001,0.22469977703998656
9011,12057,0.22469977703998656
9011,23005,0.22469977703998656
9011,4013,0.22469977703998656
9011,36079,0.22469977703998656
9011,42077,0.22469977703998656
9011,42101,0.22469977703998656
48139,48121,0.22461047668734166
48139,48373,0.22461047668734166
48139,48349,0.22461047668734166
48139,48325,0.22461047668734166
48139,48085,0.22461047668734166
41051,49057,0.2245809009230996
41051,36087,0.2245809009230996
41051,20015,0.2245809009230996
40143,13299,0.22451554907933896
47119,47157,0.2245004725632008
36093,36089,0.2244798991319932
36093,36013,0.2244798991319932
36093,25017,0.2244798991319932
45007,45079,0.22447880255384375
45007,13119,0.22447880255384375
55009,55055,0.2244560109678314
55009,55073,0.2244560109678314
46099,27145,0.22444005425002492
41017,6059,0.22443649309269448
41017,4019,0.22443649309269448
41017,6097,0.22443649309269448
41017,41019,0.22443649309269448
41017,53077,0.22443649309269448
41017,53057,0.22443649309269448
41017,32031,0.22443649309269448
54055,54019,0.22441664124427885
54055,51027,0.22441664124427885
54055,51155,0.22441664124427885
27123,37065,0.2243958395717208
27123,6067,0.2243958395717208
27123,55073,0.2243958395717208
27123,2150,0.2243958395717208
27123,27027,0.2243958395717208
27123,53033,0.2243958395717208
27123,37191,0.2243958395717208
27123,36047,0.2243958395717208
27123,12109,0.2243958395717208
27123,27055,0.2243958395717208
27123,29183,0.2243958395717208
27123,29019,0.2243958395717208
27123,27057,0.2243958395717208
27123,27061,0.2243958395717208
27123,27157,0.2243958395717208
27123,35043,0.2243958395717208
48439,48447,0.22438339173727312
36013,36113,0.2243580460108618
36013,39007,0.2243580460108618
36013,39035,0.2243580460108618
36013,39049,0.2243580460108618
36013,54011,0.2243580460108618
36013,18135,0.2243580460108618
36013,18059,0.2243580460108618
36013,36051,0.2243580460108618
36013,24005,0.2243580460108618
36013,33007,0.2243580460108618
36013,36015,0.2243580460108618
45013,13103,0.22430905037577875
39037,39161,0.2243046322038746
39037,39173,0.2243046322038746
39037,39107,0.2243046322038746
37013,37133,0.22427227405486128
37013,24021,0.22427227405486128
37013,37089,0.22427227405486128
37013,37195,0.22427227405486128
37013,51550,0.22427227405486128
37013,54081,0.22427227405486128
8077,16001,0.2242022451271926
8077,49013,0.2242022451271926
8077,12086,0.2242022451271926
8077,8105,0.2242022451271926
8077,8093,0.2242022451271926
8077,8101,0.2242022451271926
8077,6113,0.2242022451271926
8077,40143,0.2242022451271926
8077,6075,0.2242022451271926
8077,4015,0.2242022451271926
24047,42107,0.22419133633167596
24047,34029,0.22419133633167596
24047,34027,0.22419133633167596
21067,34025,0.2241621931889873
21067,12009,0.2241621931889873
21067,40031,0.2241621931889873
21067,37031,0.2241621931889873
21067,12097,0.2241621931889873
21067,9003,0.2241621931889873
21067,42019,0.2241621931889873
21067,55089,0.2241621931889873
21067,51121,0.2241621931889873
21067,39099,0.2241621931889873
21067,39063,0.2241621931889873
21067,13297,0.2241621931889873
36007,36081,0.22415650859874547
19193,19141,0.22408167972312285
19193,19113,0.22408167972312285
19193,19161,0.22408167972312285
19193,19103,0.22408167972312285
19193,19179,0.22408167972312285
19193,19187,0.22408167972312285
19193,31021,0.22408167972312285
19193,12015,0.22408167972312285
19193,31037,0.22408167972312285
19193,31179,0.22408167972312285
19193,36047,0.22408167972312285
19193,31109,0.22408167972312285
19193,31153,0.22408167972312285
37113,12103,0.2239726107370076
17077,29201,0.22381712379735214
13059,12057,0.2237387658477628
13059,47053,0.2237387658477628
13059,34017,0.2237387658477628
13059,12089,0.2237387658477628
13059,20155,0.2237387658477628
13059,51095,0.2237387658477628
13059,45003,0.2237387658477628
13059,51121,0.2237387658477628
13059,51810,0.2237387658477628
13059,12001,0.2237387658477628
13059,48121,0.2237387658477628
13059,29189,0.2237387658477628
13059,9001,0.2237387658477628
13059,45047,0.2237387658477628
13059,6037,0.2237387658477628
13059,6013,0.2237387658477628
13059,45045,0.2237387658477628
13059,1051,0.2237387658477628
13059,45007,0.2237387658477628
13059,13049,0.2237387658477628
13059,45073,0.2237387658477628
13059,13123,0.2237387658477628
13059,13043,0.2237387658477628
13059,13223,0.2237387658477628
13059,37135,0.2237387658477628
13059,13129,0.2237387658477628
13059,30029,0.2237387658477628
13059,37099,0.2237387658477628
13059,51710,0.2237387658477628
13059,51019,0.2237387658477628
13059,51013,0.2237387658477628
13059,13001,0.2237387658477628
13059,13143,0.2237387658477628
13059,48157,0.2237387658477628
13059,13071,0.2237387658477628
13059,13177,0.2237387658477628
25025,13073,0.22369333284072307
25025,48293,0.22369333284072307
25025,39161,0.22369333284072307
25025,51061,0.22369333284072307
25025,27139,0.22369333284072307
25025,25007,0.22369333284072307
25025,13115,0.22369333284072307
25025,49053,0.22369333284072307
25025,12015,0.22369333284072307
25025,39103,0.22369333284072307
25025,37101,0.22369333284072307
25025,27019,0.22369333284072307
25025,27171,0.22369333284072307
25025,27037,0.22369333284072307
25025,51540,0.22369333284072307
25025,51650,0.22369333284072307
25025,13077,0.22369333284072307
25025,36063,0.22369333284072307
25025,13113,0.22369333284072307
25025,1083,0.22369333284072307
25025,48041,0.22369333284072307
25025,13103,0.22369333284072307
25025,48097,0.22369333284072307
25025,48439,0.22369333284072307
25025,27161,0.22369333284072307
25025,6113,0.22369333284072307
25025,26161,0.22369333284072307
25025,6053,0.22369333284072307
25025,48027,0.22369333284072307
25025,47125,0.22369333284072307
25025,51153,0.22369333284072307
25025,21209,0.22369333284072307
25025,55017,0.22369333284072307
25025,42071,0.22369333284072307
25025,16001,0.22369333284072307
25025,6077,0.22369333284072307
25025,20045,0.22369333284072307
25025,16051,0.22369333284072307
25025,19057,0.22369333284072307
25025,42089,0.22369333284072307
25025,18173,0.22369333284072307
25025,55089,0.22369333284072307
25025,12081,0.22369333284072307
25025,18105,0.22369333284072307
25025,5131,0.22369333284072307
25025,6029,0.22369333284072307
25025,18089,0.22369333284072307
25025,45063,0.22369333284072307
25025,50027,0.22369333284072307
25025,18063,0.22369333284072307
25025,27095,0.22369333284072307
25025,24021,0.22369333284072307
25025,20173,0.22369333284072307
25025,42027,0.22369333284072307
25025,35028,0.22369333284072307
25025,39165,0.22369333284072307
25025,40085,0.22369333284072307
25025,47149,0.22369333284072307
25025,29009,0.22369333284072307
25025,29047,0.22369333284072307
25025,22087,0.22369333284072307
25025,47093,0.22369333284072307
25025,8035,0.22369333284072307
25025,34041,0.22369333284072307
25025,50025,0.22369333284072307
25025,13217,0.22369333284072307
25025,4019,0.22369333284072307
25025,47037,0.22369333284072307
25025,48203,0.22369333284072307
19069,19067,0.2236883807838323
19069,31109,0.2236883807838323
51099,8041,0.22357475063702795
51099,51033,0.22357475063702795
51099,1047,0.22357475063702795
20091,20149,0.22348350395031008
20091,20111,0.22348350395031008
20091,19049,0.22348350395031008
20091,19163,0.22348350395031008
20091,20003,0.22348350395031008
20091,29003,0.22348350395031008
20091,20189,0.22348350395031008
20091,29177,0.22348350395031008
20091,29081,0.22348350395031008
20091,29213,0.22348350395031008
20091,48085,0.22348350395031008
20091,40027,0.22348350395031008
20091,40021,0.22348350395031008
20091,6077,0.22348350395031008
17031,17107,0.22341990328480532
17031,13073,0.22341990328480532
17031,51061,0.22341990328480532
