origin,dest,count
32003,32031,230.60530385042895
32003,17043,230.17953823058048
8047,8005,229.68297370073842
12086,12011,229.08725379783286
32031,6067,229.06615807438956
6099,6099,229.017028556674
30063,30063,228.62699486950746
34001,34015,228.34565696826974
29183,29189,227.49208052802882
34001,34005,227.38092068598584
39035,39035,223.81860046190343
32003,29189,221.74405688733262
34001,36081,221.32039788702303
6085,6085,220.5425626771554
32003,39049,219.18946316824184
6073,6037,217.45401846396084
34001,36061,216.39776916460013
29183,29183,215.871813130471
40023,40023,212.72716351027387
34001,34003,211.9698769971946
48167,48201,211.7620470892952
28143,47157,208.4307233908192
32003,12057,208.1195570521815
32003,8035,207.9332845934978
53011,53011,207.74054778474343
32003,20091,207.3212465149656
40131,40143,206.68015527311402
32003,8001,206.44310492402818
6065,6059,202.23551982240986
32007,49035,201.27025209419529
40087,40027,201.1874296829616
32003,41051,198.5664409568314
29047,29095,198.10983823948064
48085,48113,197.97584307836982
18089,18089,197.61694177731826
32003,4021,196.54405426255119
12057,12095,196.421712560097
28047,1097,195.79990237490762
32003,32023,195.39980915920842
39095,39095,195.34972708755973
24033,11001,195.24822090685532
32003,8059,195.24014705176518
6073,6065,194.96783341864185
6031,6029,194.76865582385463
32003,49011,192.12673595662326
32003,12099,191.408256473129
32003,39035,191.06232190700212
32003,41067,190.66316663839422
28149,28049,188.87997708093013
40085,48113,188.44658656887864
36119,36005,187.4453773098508
35043,35043,187.02427314217243
17197,17197,186.81311959786362
6017,6067,186.11457111137423
32003,17197,185.23465498532613
32003,48339,183.9041374232997
32003,48491,183.5049821546917
40023,48277,183.47685060930507
32003,40109,182.94616477864056
40013,48181,182.46003758421472
32007,32007,181.32001594920612
32003,16001,180.63106422071453
32003,37183,178.60867752643426
32003,37119,178.4756257702316
26005,26081,177.9169931359153
34001,36059,177.88252835649743
28149,28149,175.76190689980504
6109,6099,175.32677298786172
32003,13135,174.08491781554423
8119,8041,173.6890445182899
15009,15009,173.36200119206498
42017,42017,173.0920756735757
27139,27139,170.8553473875529
34003,36061,170.069477964288
32003,6107,168.8160682699194
32003,17097,168.7096268649573
17031,17043,167.2272962601929
4025,4025,166.82141431057616
53035,53035,166.51206683836392
18163,18163,165.42159486265703
32003,26099,165.3035019061695
42017,42101,164.4717572472743
36063,36029,163.16200622559774
32003,18097,161.95059764986274
32003,6099,161.84415624490066
32003,53063,160.6466904390768
6073,6059,159.82003483144936
32003,31055,159.42261428201246
32003,53011,158.73074514975875
40079,5033,157.8464774945026
12091,12091,157.28611130507744
53067,53067,157.1737337712994
27139,27037,155.35174165047664
32003,42003,155.21817878600882
12005,12005,154.97596512500238
34003,34013,154.34268072788706
32003,6083,154.28681649259028
40109,40109,153.48498088430753
22017,22017,152.89106096166216
30031,30031,151.72631654196292
36059,36059,151.30700111993826
32003,36081,150.85408118256197
32003,29095,150.08238099658658
32003,6061,148.88491519076274
32003,36059,148.35270816595218
24031,24031,147.11618634176398
36081,36059,146.04907840548495
32003,15009,145.4255695294939
24003,24033,143.81393219543247
32003,51059,143.48301388893523
32003,36103,142.97741721536522
32003,55079,142.7113137029599
34003,36059,142.69518925928978
36047,36047,142.252325681516
34003,36103,140.03827300262822
32003,36047,139.97044752518542
6081,6081,139.58419635322596
34003,34027,139.38075332294932
34001,34013,139.0704456153843
32003,13067,138.85281277308314
32003,6095,138.69315066563996
6097,6097,138.4385519162962
32031,6085,138.3152959671727
32019,32019,137.97318993963506
4013,4021,135.6490213277063
34001,36103,135.55781607476092
34003,34017,134.7915343341702
40031,40031,134.76147868379692
32003,4025,133.6904046324204
32003,48479,133.63718392993934
32003,4005,133.5839632274583
32003,25017,131.85429039682384
34003,34025,131.77231131523658
32003,6079,131.58818688441858
34001,42091,131.5504499791202
32003,27123,130.76326599596217
32003,39061,129.37952773145463
40089,40089,129.23685049661464
32003,40143,129.03359316532774
40121,40121,128.91189855983203
34001,34009,128.5078201657633
41039,41039,128.27085356185842
32003,12103,128.12884122314972
32003,19153,127.80951700826336
32003,49057,127.46358244213648
34001,34039,127.3946629169742
32003,12031,127.1176478760096
6077,6077,126.90029321293322
40085,48121,125.9224871280113
32031,6001,124.58765124940071
46081,46081,123.28384218542344
32003,47157,122.91321238000593
42089,42089,122.44773926904392
32003,8123,122.16812254527113
12057,12081,121.89983378562651
34001,42017,121.18571915150619
27139,27123,120.87200309946772
28143,28033,120.11331295012108
42043,42043,119.92933760866028
32003,41005,119.69335987990185
41059,41059,119.26346225680963
36061,36047,118.69157166496436
34003,34031,118.05832942479138
42091,42091,117.83796045540907
39153,39035,117.55286711650312
24003,24005,117.16240693425564
6109,6109,117.08457782579785
24033,24031,117.04453815017023
34001,34017,116.3373009123359
17097,17097,116.29755626787237
42101,42101,116.16895482291343
32031,6013,115.7017839253294
32003,27037,114.87688630536604
32003,34003,114.69061384668233
32003,8069,114.63739314420124
24033,51153,114.45003041835248
32003,42101,113.22704452845319
40033,48485,112.5882207138357
32003,24031,112.45534434247784
34001,34011,112.10730336693732
28045,22103,111.32604217972742
55009,55009,111.25475056700363
6065,4013,111.22316427284142
22019,48245,111.10268422272476
32003,21111,110.96516467300819
6059,6037,110.72825765868264
34001,34027,110.62309370188521
27137,27137,110.51270551037311
32003,17089,109.79430921842487
24003,24027,109.59135960972431
53067,53053,109.4655744874168
32003,29183,108.91616762748737
36063,36063,108.6963115839597
32003,18057,108.33073990019577
12099,12099,108.23476461005737
32003,47037,107.71870182166357
19155,19155,106.81461525463926
32003,48303,106.46801531335869
32003,48061,106.01563934226971
29047,29047,105.95738859686249
34001,34021,105.84888594596752
31153,31153,105.41008146202348
48201,48157,104.19051868735005
42003,42129,104.17866710742756
36081,36061,103.16695393234077
